id,title,url,locator,revision,accessed_on,kind,scope,limitations
evidence:software-transformers-task-generation,Transformers — task-generation,https://github.com/huggingface/transformers/blob/v5.17.0/README.md,"README.md; matching lines 127, 132, 154, 319",v5.17.0,2026-09-15,publisher-report,task-generation؛ اعلام مستندات همین نسخه در دامنهٔ نقش ثبت‌شده.,پشتیبانی برای همهٔ مدل‌ها، کوانتیزه‌ها، سیستم‌عامل‌ها و backendها یکسان فرض نمی‌شود.
evidence:software-transformers-task-classification,Transformers — task-classification,https://github.com/huggingface/transformers/blob/v5.17.0/README.md,README.md; matching lines 320,v5.17.0,2026-09-15,publisher-report,task-classification؛ اعلام مستندات همین نسخه در دامنهٔ نقش ثبت‌شده.,پشتیبانی برای همهٔ مدل‌ها، کوانتیزه‌ها، سیستم‌عامل‌ها و backendها یکسان فرض نمی‌شود.
evidence:software-litellm-authentication,LiteLLM — authentication,https://github.com/BerriAI/litellm/blob/v1.101.0/README.md,"README.md; matching lines 61, 109, 408",v1.101.0,2026-09-15,publisher-report,authentication؛ اعلام مستندات همین نسخه در دامنهٔ نقش ثبت‌شده.,پشتیبانی برای همهٔ مدل‌ها، کوانتیزه‌ها، سیستم‌عامل‌ها و backendها یکسان فرض نمی‌شود.
evidence:software-litellm-monitoring,LiteLLM — monitoring,https://github.com/BerriAI/litellm/blob/v1.101.0/README.md,README.md; matching lines 61,v1.101.0,2026-09-15,publisher-report,monitoring؛ اعلام مستندات همین نسخه در دامنهٔ نقش ثبت‌شده.,پشتیبانی برای همهٔ مدل‌ها، کوانتیزه‌ها، سیستم‌عامل‌ها و backendها یکسان فرض نمی‌شود.
evidence:software-litellm-task-generation,LiteLLM — task-generation,https://github.com/BerriAI/litellm/blob/v1.101.0/README.md,README.md; matching lines 46,v1.101.0,2026-09-15,publisher-report,task-generation؛ اعلام مستندات همین نسخه در دامنهٔ نقش ثبت‌شده.,پشتیبانی برای همهٔ مدل‌ها، کوانتیزه‌ها، سیستم‌عامل‌ها و backendها یکسان فرض نمی‌شود.
evidence:software-open-webui-authentication,Open WebUI — authentication,https://github.com/open-webui/open-webui/blob/v0.11.3/README.md,README.md; matching lines 30,v0.11.3,2026-09-15,publisher-report,authentication؛ اعلام مستندات همین نسخه در دامنهٔ نقش ثبت‌شده.,پشتیبانی برای همهٔ مدل‌ها، کوانتیزه‌ها، سیستم‌عامل‌ها و backendها یکسان فرض نمی‌شود.
evidence:software-open-webui-task-generation,Open WebUI — task-generation,https://github.com/open-webui/open-webui/blob/v0.11.3/README.md,README.md; matching lines 13,v0.11.3,2026-09-15,publisher-report,task-generation؛ اعلام مستندات همین نسخه در دامنهٔ نقش ثبت‌شده.,پشتیبانی برای همهٔ مدل‌ها، کوانتیزه‌ها، سیستم‌عامل‌ها و backendها یکسان فرض نمی‌شود.
evidence:software-tgi-task-generation,Text Generation Inference (TGI) — task-generation,https://github.com/huggingface/text-generation-inference/blob/v3.3.7/README.md,"README.md; matching lines 12, 21, 44",v3.3.7,2026-09-15,publisher-report,task-generation؛ اعلام مستندات همین نسخه در دامنهٔ نقش ثبت‌شده.,پشتیبانی برای همهٔ مدل‌ها، کوانتیزه‌ها، سیستم‌عامل‌ها و backendها یکسان فرض نمی‌شود.
evidence:software-tgi-multi-gpu-sharding,Text Generation Inference (TGI) — multi-gpu-sharding,https://github.com/huggingface/text-generation-inference/blob/v3.3.7/README.md,"README.md; matching lines 48, 167",v3.3.7,2026-09-15,publisher-report,multi-gpu-sharding؛ اعلام مستندات همین نسخه در دامنهٔ نقش ثبت‌شده.,پشتیبانی برای همهٔ مدل‌ها، کوانتیزه‌ها، سیستم‌عامل‌ها و backendها یکسان فرض نمی‌شود.
evidence:software-tgi-streaming,Text Generation Inference (TGI) — streaming,https://github.com/huggingface/text-generation-inference/blob/v3.3.7/README.md,README.md; matching lines 49,v3.3.7,2026-09-15,publisher-report,streaming؛ اعلام مستندات همین نسخه در دامنهٔ نقش ثبت‌شده.,پشتیبانی برای همهٔ مدل‌ها، کوانتیزه‌ها، سیستم‌عامل‌ها و backendها یکسان فرض نمی‌شود.
evidence:software-tgi-continuous-batching,Text Generation Inference (TGI) — continuous-batching,https://github.com/huggingface/text-generation-inference/blob/v3.3.7/README.md,README.md; matching lines 50,v3.3.7,2026-09-15,publisher-report,continuous-batching؛ اعلام مستندات همین نسخه در دامنهٔ نقش ثبت‌شده.,پشتیبانی برای همهٔ مدل‌ها، کوانتیزه‌ها، سیستم‌عامل‌ها و backendها یکسان فرض نمی‌شود.
evidence:software-tgi-metrics,Text Generation Inference (TGI) — metrics,https://github.com/huggingface/text-generation-inference/blob/v3.3.7/README.md,README.md; matching lines 47,v3.3.7,2026-09-15,publisher-report,metrics؛ اعلام مستندات همین نسخه در دامنهٔ نقش ثبت‌شده.,پشتیبانی برای همهٔ مدل‌ها، کوانتیزه‌ها، سیستم‌عامل‌ها و backendها یکسان فرض نمی‌شود.
evidence:software-tgi-monitoring,Text Generation Inference (TGI) — monitoring,https://github.com/huggingface/text-generation-inference/blob/v3.3.7/README.md,README.md; matching lines 47,v3.3.7,2026-09-15,publisher-report,monitoring؛ اعلام مستندات همین نسخه در دامنهٔ نقش ثبت‌شده.,پشتیبانی برای همهٔ مدل‌ها، کوانتیزه‌ها، سیستم‌عامل‌ها و backendها یکسان فرض نمی‌شود.
evidence:software-tgi-speculative-decoding,Text Generation Inference (TGI) — speculative-decoding,https://github.com/huggingface/text-generation-inference/blob/v3.3.7/README.md,README.md; matching lines 65,v3.3.7,2026-09-15,publisher-report,speculative-decoding؛ اعلام مستندات همین نسخه در دامنهٔ نقش ثبت‌شده.,پشتیبانی برای همهٔ مدل‌ها، کوانتیزه‌ها، سیستم‌عامل‌ها و backendها یکسان فرض نمی‌شود.
evidence:software-tgi-structured-output,Text Generation Inference (TGI) — structured-output,https://github.com/huggingface/text-generation-inference/blob/v3.3.7/README.md,README.md; matching lines 66,v3.3.7,2026-09-15,publisher-report,structured-output؛ اعلام مستندات همین نسخه در دامنهٔ نقش ثبت‌شده.,پشتیبانی برای همهٔ مدل‌ها، کوانتیزه‌ها، سیستم‌عامل‌ها و backendها یکسان فرض نمی‌شود.
evidence:api-tgi-v1-chat-completions-chat,Text Generation Inference (TGI) — /v1/chat/completions,https://github.com/huggingface/text-generation-inference/blob/v3.3.7/README.md,README.md; matching lines 107,v3.3.7,2026-09-15,publisher-report,/v1/chat/completions / chat؛ فقط همین endpoint و قابلیت.,تطابق کامل همهٔ پارامترها و رفتار API ادعا نشده؛ test قراردادی اجرا نشده است.
evidence:software-lm-studio-release,LM Studio 0.4.24 Build 1,https://lmstudio.ai/changelog/lmstudio/lmstudio-v0.4.24,"Release heading; September 9, 2026; Build 1; release notes",0.4.24 Build 1,2026-09-15,publisher-report,انتشار برنامهٔ LM Studio، نه نسخهٔ مستقل llmster یا llama.cpp.,
evidence:software-lm-studio-docs,LM Studio — developer docs,https://lmstudio.ai/docs/developer,What you can build; Get to know the stack; Install llmster,,2026-09-15,publisher-report,شرح نقش رابط، مدیریت مدل و API محلی؛ مستندات جاری در تاریخ دسترسی.,صفحهٔ جاری به نسخهٔ برنامه پین نشده؛ سازگاری قطعی این انتشار از آن استنتاج نشده است.
evidence:software-lm-studio-license,LM Studio — terms,https://lmstudio.ai/terms,Grant of license; Restrictions; Paid Features and Billing; third-party products,,2026-09-15,publisher-report,شرایط برنامه؛ مجوز وزن مدل و سرویس‌های پولی مستقل‌اند.,
evidence:api-vllm-v1-chat-completions-chat,vLLM — /v1/chat/completions,https://github.com/vllm-project/vllm/blob/v0.29.0/docs/serving/online_serving/openai_compatible_server.md,"docs/serving/online_serving/openai_compatible_server.md; matching lines 23, 27",v0.29.0,2026-09-15,publisher-report,/v1/chat/completions / chat؛ فقط همین endpoint و قابلیت.,تطابق کامل همهٔ پارامترها و رفتار API ادعا نشده؛ test قراردادی اجرا نشده است.
evidence:api-vllm-v1-embeddings-embedding-vectors,vLLM — /v1/embeddings,https://github.com/vllm-project/vllm/blob/v0.29.0/docs/serving/online_serving/openai_compatible_server.md,docs/serving/online_serving/openai_compatible_server.md; matching lines 30,v0.29.0,2026-09-15,publisher-report,/v1/embeddings / embedding vectors؛ فقط همین endpoint و قابلیت.,تطابق کامل همهٔ پارامترها و رفتار API ادعا نشده؛ test قراردادی اجرا نشده است.
evidence:api-sglang-v1-chat-completions-chat,SGLang — /v1/chat/completions,https://github.com/sgl-project/sglang/blob/v0.5.19/docs/docs/basic_usage/openai_api_completions.mdx,"docs/docs/basic_usage/openai_api_completions.mdx; matching lines 45, 145, 233, 276, 300, 333, 433, 445",v0.5.19,2026-09-15,publisher-report,/v1/chat/completions / chat؛ فقط همین endpoint و قابلیت.,تطابق کامل همهٔ پارامترها و رفتار API ادعا نشده؛ test قراردادی اجرا نشده است.
evidence:api-transformers-v1-chat-completions-chat,Transformers — /v1/chat/completions,https://github.com/huggingface/transformers/blob/v5.17.0/docs/source/en/serve-cli/serving.md,"docs/source/en/serve-cli/serving.md; matching lines 26, 153, 193, 363, 418, 623, 677, 859, 906, 965, 2004",v5.17.0,2026-09-15,publisher-report,/v1/chat/completions / chat؛ فقط همین endpoint و قابلیت.,تطابق کامل همهٔ پارامترها و رفتار API ادعا نشده؛ test قراردادی اجرا نشده است.
evidence:software-transformers-continuous-batching,Transformers — continuous-batching,https://github.com/huggingface/transformers/blob/v5.17.0/docs/source/en/serve-cli/serving.md,docs/source/en/serve-cli/serving.md; matching lines 19,v5.17.0,2026-09-15,publisher-report,continuous-batching؛ اعلام مستندات همین نسخه در دامنهٔ نقش ثبت‌شده.,پشتیبانی برای همهٔ مدل‌ها، کوانتیزه‌ها، سیستم‌عامل‌ها و backendها یکسان فرض نمی‌شود.
evidence:api-tensorrt-llm-v1-chat-completions-chat,TensorRT-LLM — /v1/chat/completions,https://github.com/NVIDIA/TensorRT-LLM/blob/v1.2.1/docs/source/commands/trtllm-serve/trtllm-serve.rst,docs/source/commands/trtllm-serve/trtllm-serve.rst; matching lines 11,v1.2.1,2026-09-15,publisher-report,/v1/chat/completions / chat؛ فقط همین endpoint و قابلیت.,تطابق کامل همهٔ پارامترها و رفتار API ادعا نشده؛ test قراردادی اجرا نشده است.
evidence:deepseek-ai-deepseek-r1-distill-llama-70b-distill-eval,DeepSeek-R1-Distill-Llama-70B — publisher evaluation,https://huggingface.co/deepseek-ai/DeepSeek-R1-Distill-Llama-70B/blob/b1c0b44b4369b597ad119a196caf79a9c40e141e/README.md,"README.md: Distilled Model Evaluation table; Evaluation settings; matching lines 111, 145, 155, 160, 171, 222",b1c0b44b4369b597ad119a196caf79a9c40e141e,2026-09-15,publisher-report,DeepSeek-R1-Distill-Llama-70B؛ گزارش ناشر برای گونهٔ نام‌گذاری‌شده؛ commit آزموده‌شده منتشر نشده است.,commit سند با commit وزن آزموده‌شده یکی فرض نشده است. | فارسی نیست و به artifact کوانتیزه منتقل نمی‌شود.
evidence:deepseek-ai-deepseek-r1-distill-qwen-1-5b-distill-eval,DeepSeek-R1-Distill-Qwen-1.5B — publisher evaluation,https://huggingface.co/deepseek-ai/DeepSeek-R1-Distill-Qwen-1.5B/blob/ad9f0ae0864d7fbcd1cd905e3c6c5b069cc8b562/README.md,"README.md: Distilled Model Evaluation table; Evaluation settings; matching lines 106, 145, 155, 160, 166, 220",ad9f0ae0864d7fbcd1cd905e3c6c5b069cc8b562,2026-09-15,publisher-report,DeepSeek-R1-Distill-Qwen-1.5B؛ گزارش ناشر برای گونهٔ نام‌گذاری‌شده؛ commit آزموده‌شده منتشر نشده است.,commit سند با commit وزن آزموده‌شده یکی فرض نشده است. | فارسی نیست و به artifact کوانتیزه منتقل نمی‌شود.
evidence:deepseek-ai-deepseek-r1-distill-qwen-14b-distill-eval,DeepSeek-R1-Distill-Qwen-14B — publisher evaluation,https://huggingface.co/deepseek-ai/DeepSeek-R1-Distill-Qwen-14B/blob/1df8507178afcc1bef68cd8c393f61a886323761/README.md,"README.md: Distilled Model Evaluation table; Evaluation settings; matching lines 109, 145, 155, 160, 168, 220",1df8507178afcc1bef68cd8c393f61a886323761,2026-09-15,publisher-report,DeepSeek-R1-Distill-Qwen-14B؛ گزارش ناشر برای گونهٔ نام‌گذاری‌شده؛ commit آزموده‌شده منتشر نشده است.,commit سند با commit وزن آزموده‌شده یکی فرض نشده است. | فارسی نیست و به artifact کوانتیزه منتقل نمی‌شود.
